Babyfood, meat, chicken, strained|130|13.7|7.9|0.1|49.0|141
Babyfood, meat, turkey sticks, junior|188|13.7|14.2|1.4|295|120
Babyfood, snack, GERBER GRADUATE FRUIT  STRIPS, Real Fruit Bars|330|0.82|2.24|76.6|14.0|312
Babyfood, meat, meat sticks, junior|184|13.4|14.6|1.1|267|114
Babyfood, GERBER, 2nd Foods, apple, carrot and squash, organic|64.0|1.1|0.0|14.8|20.0|106
Babyfood, dinner, vegetables and dumplings and beef, junior|48.0|2.1|0.8|8.0|52.0|47.0
Babyfood, dinner, beef lasagna, toddler|77.0|4.2|2.1|10.0|41.0|122
Babyfood, dinner, macaroni and tomato and beef, strained|61.0|2.36|1.47|9.45|38.0|112
Babyfood, dinner, macaroni and tomato and beef, junior|59.0|2.5|1.1|9.4|35.0|72.0
Babyfood, dinner, spaghetti and tomato and meat, junior|68.0|2.57|1.37|11.4|30.0|122
Babyfood, dinner, spaghetti and tomato and meat, toddler|75.0|5.3|1.0|10.8|239|163
Babyfood, dinner, vegetables and beef, strained|77.0|2.21|3.6|8.84|31.0|145
Babyfood, dinner, vegetables and beef, junior|77.0|2.21|3.6|8.84|31.0|145
Babyfood, dinner, chicken soup, strained|50.0|1.6|1.7|7.2|16.0|66.0
Babyfood, dinner, chicken stew, toddler|78.0|5.2|3.7|6.4|25.0|92.0
Babyfood, dinner, vegetables chicken, strained|59.0|2.47|1.73|8.42|24.0|158
Babyfood, dinner, vegetables, noodles and chicken, strained|63.0|2.0|2.5|7.9|20.0|55.0
Babyfood, dinner, turkey and rice, junior|56.0|2.37|0.92|9.57|23.0|86.0
Babyfood, dinner, vegetables and turkey, strained|48.0|2.32|0.9|7.62|20.0|102
Babyfood, dinner, vegetables and turkey, junior|53.0|1.72|1.74|7.55|45.0|98.0
Babyfood, dinner, macaroni and cheese, strained|67.0|3.14|2.11|8.95|88.0|67.0
Babyfood, vegetable, green beans and potatoes|62.0|2.2|1.9|9.0|18.0|148
Babyfood, vegetables, beets, strained|34.0|1.3|0.1|7.7|83.0|182
Babyfood, vegetables, carrots, strained|26.0|0.8|0.1|6.0|69.0|196
Babyfood, vegetables, carrots, junior|32.0|0.8|0.2|7.2|49.0|202
Babyfood, potatoes, toddler|52.0|1.0|0.1|11.7|57.0|110
Babyfood, cereal, Oatmeal, dry, GERBER, SINGLE GRAIN, fortified|396|10.9|6.42|73.6|23.0|597
Babyfood, vegetable, butternut squash and corn|50.0|2.0|0.6|9.26|5.0|352
Babyfood, apples, dices, toddler|50.0|0.19|0.36|11.6|2.0|86.0
Babyfood, fruit, applesauce, strained|41.0|0.2|0.2|10.8|0.0|71.0
Babyfood, dinner, vegetables and chicken, junior|53.0|2.04|1.12|8.66|34.0|83.0
Babyfood, dinner, mixed vegetable, strained|41.0|1.2|0.1|9.5|38.0|121
Babyfood, vegetables, mix vegetables strained|36.0|1.0|0.5|8.25|0.0|127
Babyfood, dinner, beef noodle, junior|57.0|2.5|1.9|7.3|26.0|46.0
Babyfood, apples with ham, strained|62.0|2.6|0.9|10.9|9.0|120
Babyfood, carrots and beef, strained|59.0|3.4|2.5|5.7|69.0|226
Babyfood, beverage, GERBER, GRADUATES, FRUIT SPLASHERS|29.0|0.0|0.0|7.35|11.0|22.0
Babyfood, snack, GERBER, GRADUATES, YOGURT MELTS|380|14.3|4.0|71.8|286|714
Babyfood, dinner, sweet potatoes and chicken, strained|74.0|2.51|2.17|11.0|22.0|200
Infant formula, MEAD JOHNSON, Enfamil 24, ready to feed, with ARA and DHA|71.0|1.64|4.1|6.93|21.0|84.0
Infant formula, MEAD JOHNSON, Enfamil Enspire Powder, with ARA and DHA, not reconstituted|514|10.5|27.0|57.2|135|540
Infant formula, MEAD JOHNSON, Enfamil Reguline, ready to feed, with ARA and DHA|68.0|1.51|3.5|7.6|24.0|71.0
Infant formula, MEAD JOHNSON, Gentlease, ready to feed, with ARA and DHA|68.0|1.5|3.5|7.61|084.0
Toddler formula, MEAD JOHNSON, Nutramigen Toddler with LGG Powder, with ARA and DHA, not reconstituted|485|12.0|21.0|62.0|178|590
Infant formula, MEAD JOHNSON, Pregestimil 20 Calories, ready to feed, with ARA and DHA|69.0|1.84|3.7|7.0|31.0|72.0
Babyfood, cereal, high protein, prepared with whole milk|111|8.7|3.8|11.6|49.0|349
Babyfood, cereal, mixed, prepared with whole milk|96.0|4.14|3.38|12.3|42.0|166
Babyfood, cereal, mixed, with bananas, prepared with whole milk|86.0|3.82|3.46|10.0|48.0|178
Babyfood, cereal, oatmeal, prepared with whole milk|116|5.0|4.1|15.3|46.0|204
Babyfood, cereal, mixed, with honey, prepared with whole milk|115|5.0|3.6|15.9|48.0|171
Babyfood, cereal, high protein, with apple and orange, prepared with whole milk|112|6.9|3.9|13.4|58.0|346
Babyfood, cereal, rice, with bananas, prepared with whole milk|86.0|3.57|3.32|10.5|47.0|180
Infant formula, NESTLE, GOOD START SUPREME, with iron, liquid concentrate, not reconstituted|127|2.79|6.5|14.2|34.0|137
Infant formula, NESTLE, GOOD START SUPREME, with iron, powder|509|11.3|26.1|57.3|138|553
Infant formula, MEAD JOHNSON, ENFAMIL, LIPIL, low iron, liquid concentrate, with ARA and DHA|131|2.76|7.16|14.2|39.0|142
Infant formula, MEAD JOHNSON, PREGESTIMIL, with iron, powder, with ARA and DHA, not reconstituted|517|14.0|28.0|52.2|240|550
Infant formula, MEAD JOHNSON, PREGESTIMIL, with iron, with ARA and DHA, prepared from powder|67.0|1.86|3.7|6.54|31.0|73.0
Infant formula, MEAD JOHNSON, PROSOBEE, with iron, ready-to-feed|63.0|1.64|3.5|6.11|23.0|79.0
Infant formula, ABBOTT NUTRITION, SIMILAC, ISOMIL, with iron, ready-to-feed|66.0|1.61|3.59|6.7|29.0|71.0
Infant formula, ABBOTT NUTRITION, SIMILAC, ISOMIL, with iron, liquid concentrate|128|3.13|6.98|13.2|56.0|138
Infant formula, ABBOTT NUTRITION, SIMILAC, ISOMIL, with iron, powder, not reconstituted|517|12.6|28.1|53.6|226|555
Infant formula, MEAD JOHNSON, ENFAMIL, NUTRAMIGEN, with iron, liquid concentrate not reconstituted, with ARA and DHA|68.0|1.84|3.5|7.2|31.0|72.0
Infant formula, MEAD JOHNSON, ENFAMIL, PROSOBEE, with iron, powder, not reconstituted, with ARA and DHA|512|12.7|27.0|54.6|183|610
Infant formula, ABBOTT NUTRITION, SIMILAC, with iron, powder, not reconstituted|522|10.9|28.9|54.7|126|552
Infant formula, MEAD JOHNSON, ENFAMIL, PROSOBEE, liquid concentrate, reconstituted, with ARA and DHA|67.0|1.63|3.4|7.58|23.0|78.0
Infant formula, MEAD JOHNSON, PROSOBEE, with iron, ready to feed, with ARA and DHA|64.0|1.64|3.5|6.47|24.0|79.0
Infant formula, NESTLE, GOOD START SOY, with DHA and ARA, ready-to-feed|64.0|1.6|3.28|7.13|26.0|74.0
Child formula, ABBOTT NUTRITION, PEDIASURE, ready-to-feed, with iron and fiber|99.0|2.8|4.7|11.3|36.0|124
Infant formula, NESTLE, GOOD START ESSENTIALS SOY, with iron, powder|502|12.5|25.5|55.7|180|581
Infant formula, MEAD JOHNSON, NEXT STEP PROSOBEE, powder, not reconstituted|480|15.6|21.0|57.1|171|570
Infant formula, MEAD JOHNSON,NEXT STEP PROSOBEE, prepared from powder|67.0|2.14|2.91|8.08|23.0|79.0
Infant formula, PBM PRODUCTS, store brand, powder|524|12.0|28.0|56.0|118|441
Infant formula, PBM PRODUCTS, store brand, soy, ready-to-feed|63.0|1.8|3.5|6.09|18.0|69.0
Infant formula, PBM PRODUCTS, store brand, soy, liquid concentrate, not reconstituted|126|3.6|7.0|12.2|36.0|138
Infant formula, PBM PRODUCTS, store brand, soy, powder|508|13.6|27.2|52.2|151|528
Infant formula, ABBOTT NUTRITION, SIMILAC, SENSITIVE, (LACTOSE FREE), liquid concentrate, with ARA and DHA|128|2.73|6.95|13.6|39.0|138
Infant formula, ABBOTT NUTRITION, SIMILAC, SENSITIVE, (LACTOSE FREE), powder, with ARA and DHA|520|11.1|28.1|55.7|158|557
Infant formula, ABBOTT NUTRITION, SIMILAC, ADVANCE, with iron, ready-to-feed|66.0|1.36|3.7|6.77|16.0|69.0
Infant formula, ABBOTT NUTRITION, SIMILAC, ADVANCE, with iron, powder, not reconstituted|522|10.9|28.9|54.7|126|552
Salad dressing, blue or roquefort cheese dressing, commercial, regular|484|1.37|51.1|4.77|642|88.0
Oil, cupu assu|884|0.0|100|0.0|0.0|0.0
Fat, chicken|900|0.0|99.8|0.0|0.0|0.0
Oil, soybean, salad or cooking, (partially hydrogenated) and cottonseed|884|0.0|100|0.0|0.0|0.0
Shortening industrial, lard and vegetable oil|900|0.0|100|0.0|0.0|0.0
Shortening frying (heavy duty), beef tallow and cottonseed|900|0.0|100|0.0|0.0|0.0
Shortening confectionery, coconut (hydrogenated) and or palm kernel (hydrogenated)|884|0.0|100|0.0|0.0|0.0
Shortening industrial, soybean (hydrogenated) and cottonseed|884|0.0|100|0.0|0.0|0.0
Oil, ucuhuba butter|884|0.0|100|0.0|0.0|0.0
Fat, turkey|900|0.0|99.8|0.0|0.0|0.0
Fat, goose|900|0.0|99.8|0.0|0.0|0.0
Oil, avocado|884|0.0|100|0.0|0.0|0.0
Shortening, special purpose for cakes and frostings, soybean (hydrogenated)|884|0.0|100|0.0|0.0|0.0
Shortening, special purpose for baking, soybean (hydrogenated) palm and cottonseed|884|0.0|100|0.0|0.0|0.0
Oil, oat|884|0.0|100|0.0|0.0|0.0
Fish oil, cod liver|902|0.0|100|0.0|0.0|0.0
Fish oil, sardine|902|0.0|100|0.0|0.0|0.0
Shortening, multipurpose, soybean (hydrogenated) and palm (hydrogenated)|884|0.0|100|0.0|0.0|0.0
Margarine-like, vegetable oil-butter spread, tub, with salt|362|1.0|40.0|1.0|786|36.0
Butter, light, stick, with salt|499|3.3|55.1|0.0|450|71.0
Margarine-like, vegetable oil spread, 60% fat, tub, with salt|533|0.17|59.8|0.86|615|30.0
Margarine-like, vegetable oil spread, 60% fat, stick/tub/bottle, with salt|526|0.6|59.2|0.0|700|30.0
Shortening, vegetable, household, composite|884|0.0|100|0.0|4.0|0.0
Margarine, regular, 80% fat, composite, stick, without salt|717|0.16|80.7|0.7|2.0|18.0
Margarine-like spread with yogurt, approximately 40% fat, tub, with salt|330|2.0|35.0|2.0|630|64.0
Margarine, 80% fat, stick, includes regular and hydrogenated corn and soybean oils|717|0.16|80.7|0.7|654|18.0
Margarine, margarine-type vegetable oil spread, 70% fat, soybean and partially hydrogenated soybean, stick|628|0.26|70.2|1.53|700|46.0
Margarine Spread, 40-49% fat, tub|401|0.27|44.5|0.0|716|17.0
Salad dressing, italian dressing, fat-free|47.0|0.97|0.87|8.75|1130.0|102
Salad dressing, ranch dressing, fat-free|119|0.25|1.92|26.5|897|111
Salad dressing, ranch dressing, regular|430|1.32|44.5|5.9|901|64.0
Salad dressing, ranch dressing, reduced fat|196|1.25|12.4|21.3|1120.0|132
Salad dressing, mayonnaise, light|238|0.37|22.2|9.23|827|31.0
Oil, industrial, coconut, principal uses candy coatings, oil sprays, roasting nuts|884|0.0|100|0.0|0.0|0.0
Oil, industrial, soy (partially hydrogenated), principal uses popcorn and flavoring vegetables|884|0.0|100|0.0|0.0|0.0
Shortening, industrial, soy (partially hydrogenated), pourable liquid fry shortening|884|0.0|100|0.0|0.0|0.0
Oil, industrial, soy, refined, for woks and light frying|884|0.0|100|0.0|0.0|0.0
Margarine-like shortening, industrial, soy (partially hydrogenated), cottonseed, and soy, principal use flaky pastries|628|0.0|71.0|0.0|864|0.0
Oil, industrial, palm kernel, confection fat, uses similar to high quality cocoa butter|884|0.0|100|0.0|6.0|2.0
Oil, industrial, palm kernel (hydrogenated), confection fat, uses similar to 95 degree hard butter|884|0.0|100|0.0|6.0|1.0
Oil, industrial, palm kernel (hydrogenated), confection fat, intermediate grade product|884|0.0|100|0.0|6.0|1.0
Oil, industrial, palm kernel (hydrogenated), filling fat|884|0.0|100|0.0|6.0|1.0
Oil, industrial, soy (partially hydrogenated ), palm, principal uses icings and fillings|884|0.0|100|0.0|0.0|0.0
Margarine, industrial, non-dairy, cottonseed, soy oil (partially hydrogenated ), for flaky pastries|714|1.9|80.2|0.0|879|94.0
Shortening, industrial, soy (partially hydrogenated ) and corn for frying|884|0.0|100|0.0|0.0|0.0
Shortening, industrial, soy (partially hydrogenated ) for baking and confections|884|0.0|100|0.0|0.0|0.0
Margarine-like spread, SMART BEAT Super Light without saturated fat|158|0.0|17.1|0.0|755|12.0
Margarine-like spread, SMART BEAT Smart Squeeze|47.0|0.0|2.1|7.1|829|26.0
Margarine-like spread, SMART BALANCE Omega Plus Spread (with plant sterols & fish oil)|605|0.13|71.0|0.16|729|71.0
Chicken, broilers or fryers, drumstick, meat and skin, cooked, fried, flour|245|27.0|13.7|1.63|89.0|229
Chicken, broilers or fryers, drumstick, meat and skin, cooked, roasted|191|23.4|10.2|0.0|123|247
Chicken, broilers or fryers, drumstick, meat and skin, cooked, stewed|204|25.3|10.6|0.0|76.0|184
Chicken, broilers or fryers, dark meat, drumstick, meat only, raw|116|19.4|3.71|0.0|114|225
Chicken, broilers or fryers, leg, meat and skin, cooked, fried, batter|273|21.8|16.2|8.72|279|189
Chicken, broilers or fryers, leg, meat and skin, cooked, fried, flour|254|26.8|14.4|2.5|88.0|233
Chicken, broilers or fryers, leg, meat and skin, cooked, roasted|184|24.0|8.99|0.0|98.0|264
Chicken, broilers or fryers, leg, meat and skin, cooked, stewed|220|24.2|12.9|0.0|73.0|176
Chicken, broilers or fryers, leg, meat only, raw|120|19.2|4.22|0.0|96.0|238
Chicken, broilers or fryers, neck, meat and skin, cooked, fried, batter|330|19.8|23.5|8.7|276|151
Chicken, broilers or fryers, neck, meat and skin, cooked, fried, flour|332|24.0|23.6|4.24|82.0|180
Chicken, broilers or fryers, neck, meat and skin, cooked simmered|247|19.6|18.1|0.0|52.0|108
Chicken, broilers or fryers, neck, meat only, raw|154|17.6|8.78|0.0|81.0|175
Chicken, broilers or fryers, thigh, meat and skin, cooked, fried, flour|262|26.8|15.0|3.18|88.0|237
Chicken, broilers or fryers, thigh, meat and skin, cooked, roasted|232|23.3|14.7|0.0|102|253
Chicken, broilers or fryers, thigh, meat and skin, cooked, stewed|232|23.3|14.7|0.0|71.0|170
Chicken, broilers or fryers, dark meat, thigh, meat only, raw|121|19.7|4.12|0.0|95.0|242
Chicken, broilers or fryers, wing, meat and skin, cooked, fried, batter|324|19.9|21.8|10.9|320|138
Chicken, broilers or fryers, wing, meat and skin, cooked, fried, flour|321|26.1|22.2|2.39|77.0|177
Chicken, broilers or fryers, wing, meat and skin, cooked, roasted|254|23.8|16.9|0.0|98.0|212
Chicken, broilers or fryers, wing, meat and skin, cooked, stewed|249|22.8|16.8|0.0|67.0|139
Chicken, broilers or fryers, wing, meat only, raw|126|22.0|3.54|0.0|81.0|194
Chicken, roasting, meat and skin and giblets and neck, cooked, roasted|220|24.0|13.1|0.05|71.0|204
Canada Goose, breast meat only, skinless, raw|133|24.3|4.02|0.0|50.0|336
Chicken, roasting, meat and skin, cooked, roasted|223|24.0|13.4|0.0|73.0|211
Chicken, roasting, meat only, raw|111|20.3|2.7|0.0|75.0|238
Chicken, roasting, light meat, meat only, cooked, roasted|153|27.1|4.07|0.0|51.0|236
Chicken, roasting, dark meat, meat only, raw|113|18.7|3.61|0.0|95.0|227
Chicken, roasting, dark meat, meat only, cooked, roasted|178|23.2|8.75|0.0|95.0|224
Chicken, stewing, meat and skin, and giblets and neck, raw|251|17.5|19.5|0.19|71.0|204
Chicken, stewing, giblets, raw|168|17.9|9.21|2.13|77.0|226
Chicken, stewing, giblets, cooked, simmered|194|25.7|9.3|0.11|56.0|154
Chicken, stewing, light meat, meat only, raw|137|23.1|4.21|0.0|53.0|261
Chicken, stewing, light meat, meat only, cooked, stewed|213|33.0|7.98|0.0|58.0|199
Chicken, capons, meat and skin, raw|234|18.8|17.1|0.0|45.0|217
Chicken, capons, meat and skin, cooked, roasted|229|29.0|11.6|0.0|49.0|255
Beverages, water, tap, drinking|0.0|0.0|0.0|0.0|4.0|0.0
Beverages, coffee substitute, cereal grain beverage, powder, prepared with whole milk|65.0|3.3|3.3|5.6|49.0|172
Beverages, Dairy drink mix, chocolate, reduced calorie, with low-calorie sweeteners, powder|329|25.0|2.6|51.4|659|2240.0
Beverages, dairy drink mix, chocolate, reduced calorie, with aspartame, powder, prepared with water and ice|29.0|2.19|0.23|4.51|61.0|197
Beverages, Orange-flavor drink, breakfast type, with pulp, frozen concentrate.|172|0.1|0.5|42.9|24.0|435
Beverages, Orange-flavor drink, breakfast type, with pulp, frozen concentrate, prepared with water|49.0|0.03|0.14|12.2|10.0|124
Cranberry juice cocktail, frozen concentrate|201|0.05|0.0|51.4|4.0|49.0
Cranberry juice cocktail, frozen concentrate, prepared with water|47.0|0.01|0.0|11.8|4.0|12.0
Beverages, water, bottled, non-carbonated, DANNON|0.0|0.0|0.0|0.0|0.0|0.0
Beverages, water, bottled, non-carbonated, PEPSI, AQUAFINA|0.0|0.0|0.0|0.0|0.0|0.0
Water, bottled, non-carbonated, NAYA|0.0|0.0|0.0|0.0|1.0|0.0
Beverages, DANNON, water, bottled, non-carbonated, with Fluoride|0.0|0.0|0.0|0.03|1.0|0.0
Beverages, drink mix, QUAKER OATS, GATORADE, orange flavor, powder|388|0.0|1.23|94.1|63.0|30.0
Beverages, PEPSICO QUAKER, Gatorade, G performance O 2, ready-to-drink.|26.0|0.0|0.0|6.43|39.0|15.0
Whiskey sour mix, bottled, with added potassium and sodium|84.0|0.1|0.1|21.4|33.0|7.0
Alcoholic beverage, whiskey sour|149|0.0|0.03|13.2|20.0|5.0
Alcoholic beverage, distilled, all (gin, rum, vodka, whiskey) 94 proof|275|0.0|0.0|0.0|1.0|2.0
Alcoholic beverage, distilled, all (gin, rum, vodka, whiskey) 100 proof|295|0.0|0.0|0.0|1.0|2.0
Alcoholic beverage, liqueur, coffee, 63 proof|308|0.1|0.3|32.2|8.0|30.0
Lemonade, frozen concentrate, pink|192|0.22|0.69|48.9|4.0|76.0
Beverages, lemonade, frozen concentrate, pink, prepared with water|43.0|0.05|0.15|10.8|4.0|17.0
Fish, herring, Atlantic, kippered|217|24.6|12.4|0.0|918|447
Fish, herring, Pacific, raw|195|16.4|13.9|0.0|74.0|423
Fish, ling, raw|87.0|19.0|0.64|0.0|135|379
Fish, lingcod, raw|85.0|17.7|1.06|0.0|59.0|437
Fish, mackerel, Pacific and jack, mixed species, raw|158|20.1|7.89|0.0|86.0|406
Fish, mackerel, spanish, raw|139|19.3|6.3|0.0|59.0|446
Fish, mackerel, spanish, cooked, dry heat|158|23.6|6.32|0.0|66.0|554
Fish, milkfish, raw|148|20.5|6.73|0.0|72.0|292
Fish, monkfish, raw|76.0|14.5|1.52|0.0|18.0|400
Fish, pout, ocean, raw|79.0|16.6|0.91|0.0|61.0|400
Fish, perch, mixed species, raw|91.0|19.4|0.92|0.0|62.0|269
Fish, perch, mixed species, cooked, dry heat|117|24.9|1.18|0.0|79.0|344
Fish, pike, northern, raw|88.0|19.3|0.69|0.0|39.0|259
Fish, pollock, Alaska, cooked, dry heat (may contain additives to retain moisture)|111|23.5|1.18|0.0|419|430
Fish, pompano, florida, raw|164|18.5|9.47|0.0|65.0|381
Fish, pompano, florida, cooked, dry heat|211|23.7|12.1|0.0|76.0|636
Fish, rockfish, Pacific, mixed species, raw|90.0|18.4|1.34|0.0|74.0|386
Fish, sablefish, smoked|257|17.6|20.1|0.0|737|471
Fish, salmon, Atlantic, wild, raw|142|19.8|6.34|0.0|44.0|490
Fish, salmon, chinook, smoked|117|18.3|4.32|0.0|672|175
Fish, salmon, chinook, raw|179|19.9|10.4|0.0|47.0|394
Fish, salmon, chum, raw|120|20.1|3.77|0.0|50.0|429
Fish, salmon, pink, canned, total can contents|129|19.7|4.97|0.0|403|344
Fish, salmon, sockeye, raw|131|22.2|4.69|0.0|78.0|367
Fish, salmon, sockeye, cooked, dry heat|156|26.5|5.57|0.0|92.0|436
Fish, salmon, sockeye, canned, drained solids|167|23.6|7.39|0.0|408|314
Fish, sea bass, mixed species, cooked, dry heat|124|23.6|2.56|0.0|87.0|328
Fish, seatrout, mixed species, raw|104|16.7|3.61|0.0|58.0|341
Fish, shad, american, raw|197|16.9|13.8|0.0|51.0|384
Fish, shark, mixed species, raw|130|21.0|4.51|0.0|79.0|160
Fish, snapper, mixed species, raw|100|20.5|1.34|0.0|64.0|417
Fish, snapper, mixed species, cooked, dry heat|128|26.3|1.72|0.0|57.0|522
Fish, spot, raw|123|18.5|4.9|0.0|29.0|496
Fish, sturgeon, mixed species, raw|105|16.1|4.04|0.0|54.0|284
Fish, surimi|99.0|15.2|0.9|6.85|143|112
Fish, swordfish, raw|144|19.7|6.65|0.0|81.0|418
Fish, swordfish, cooked, dry heat|172|23.4|7.93|0.0|97.0|499
Fish, tilefish, raw|96.0|17.5|2.31|0.0|53.0|433
Fish, tuna, fresh, bluefin, raw|144|23.3|4.9|0.0|39.0|252
Fish, tuna, fresh, bluefin, cooked, dry heat|184|29.9|6.28|0.0|50.0|323
Fish, tuna, light, canned in oil, drained solids|198|29.1|8.21|0.0|416|207
Fish, tuna, light, canned in water, drained solids (Includes foods for USDA's Food Distribution Program)|86.0|19.4|0.96|0.0|247|179
Fish, turbot, european, raw|95.0|16.0|2.95|0.0|150|238
Fish, whitefish, mixed species, raw|134|19.1|5.86|0.0|51.0|317
Fish, whitefish, mixed species, smoked|108|23.4|0.93|0.0|1020.0|423
Fish, whiting, mixed species, raw|90.0|18.3|1.31|0.0|72.0|249
Fish, catfish, channel, wild, cooked, dry heat|105|18.5|2.85|0.0|50.0|419
Fish, salmon, coho, farmed, raw|160|21.3|7.67|0.0|47.0|450
Fish, salmon, coho, farmed, cooked, dry heat|178|24.3|8.23|0.0|52.0|460
Fish, trout, rainbow, farmed, raw|141|19.9|6.18|0.0|51.0|377
Fish, trout, rainbow, farmed, cooked, dry heat|168|23.8|7.38|0.0|61.0|450
Fish, salmon, coho, wild, cooked, dry heat|139|23.4|4.3|0.0|58.0|434
Mollusks, conch, baked or broiled|130|26.3|1.2|1.7|153|163
Salmon nuggets, breaded, frozen, heated|212|12.7|11.7|14.0|173|165
Salmon nuggets, cooked as purchased, unheated|189|12.0|10.4|11.8|167|161
Salmon, sockeye, canned, drained solids, without skin and bones|158|26.3|5.87|0.0|386|312
Fish, Salmon, pink, canned, drained solids, without skin and bones|136|24.6|4.21|0.0|378|326
Fish, pollock, Alaska, raw|76.0|17.2|0.82|0.0|159|331
Fish, pollock, Alaska, cooked|86.6|19.4|0.995|0.0|166|364
Beans, adzuki, mature seeds, raw|329|19.9|0.53|62.9|5.0|1250.0
Beans, adzuki, mature seeds, cooked, boiled, without salt|128|7.52|0.1|24.8|8.0|532
Beans, adzuki, mature seeds, canned, sweetened|237|3.8|0.03|55.0|218|119
Yokan, prepared from adzuki beans and sugar|260|3.29|0.12|60.7|83.0|45.0
Beans, baked, home prepared|155|5.54|5.15|21.6|422|358
Beans, baked, canned, with pork and sweet sauce|105|4.52|0.89|21.6|391|231
Beans, baked, canned, with pork and tomato sauce|94.0|5.15|0.93|18.7|437|295
Beans, black, mature seeds, raw|341|21.6|1.42|62.4|5.0|1480.0
Beans, black, mature seeds, cooked, boiled, without salt|132|8.86|0.54|23.7|1.0|355
Beans, cranberry (roman), mature seeds, cooked, boiled, without salt|136|9.34|0.46|24.5|1.0|387
Beans, cranberry (roman), mature seeds, canned|83.0|5.54|0.28|15.1|332|260
Beans, french, mature seeds, raw|343|18.8|2.02|64.1|18.0|1320.0
Beans, french, mature seeds, cooked, boiled, without salt|129|7.05|0.76|24.0|6.0|370
Beans, kidney, all types, mature seeds, cooked, boiled, without salt|127|8.67|0.5|22.8|1.0|405
Beans, kidney, all types, mature seeds, canned|84.0|5.22|0.6|14.5|296|237
Beans, kidney, california red, mature seeds, raw|330|24.4|0.25|59.8|11.0|1490.0
Beans, kidney, california red, mature seeds, cooked, boiled, without salt|124|9.13|0.09|22.4|4.0|419
Beans, kidney, red, mature seeds, raw|337|22.5|1.06|61.3|12.0|1360.0
Beans, navy, mature seeds, raw|337|22.3|1.5|60.8|5.0|1180.0
Beans, navy, mature seeds, cooked, boiled, without salt|140|8.23|0.62|26.0|0.0|389
Beans, navy, mature seeds, canned|113|7.53|0.43|20.4|336|288
Beans, pink, mature seeds, raw|343|21.0|1.13|64.2|8.0|1460.0
Beans, small white, mature seeds, raw|336|21.1|1.18|62.2|12.0|1540.0
Beans, small white, mature seeds, cooked, boiled, without salt|142|8.97|0.64|25.8|2.0|463
Beans, yellow, mature seeds, raw|345|22.0|2.6|60.7|12.0|1040.0
Beans, yellow, mature seeds, cooked, boiled, without salt|144|9.16|1.08|25.3|5.0|325
Broadbeans (fava beans), mature seeds, cooked, boiled, without salt|110|7.6|0.4|19.6|5.0|268
Broadbeans (fava beans), mature seeds, canned|71.0|5.47|0.22|12.4|453|242
Carob flour|222|4.62|0.65|88.9|35.0|827
Chickpeas (garbanzo beans, bengal gram), mature seeds, raw|378|20.5|6.04|63.0|24.0|718
Chickpeas (garbanzo beans, bengal gram), mature seeds, cooked, boiled, without salt|164|8.86|2.59|27.4|7.0|291
Cowpeas, common (blackeyes, crowder, southern), mature seeds, raw|336|23.5|1.26|60.0|16.0|1110.0
Cowpeas, common (blackeyes, crowder, southern), mature seeds, cooked, boiled, without salt|116|7.73|0.53|20.8|4.0|278
Cowpeas, common (blackeyes, crowder, southern), mature seeds, canned, plain|77.0|4.74|0.55|13.6|293|172
Cowpeas, common (blackeyes, crowder, southern), mature seeds, canned with pork|83.0|2.74|1.6|16.5|350|178
Vitasoy USA, Organic Nasoya Extra Firm Tofu|98.0|10.1|5.2|2.6|4.0|0
Vitasoy USA, Organic Nasoya Firm Tofu|84.0|8.9|4.4|2.3|4.0|0
Vitasoy USA, Organic Nasoya Silken Tofu|47.0|4.8|2.5|1.4|2.0|0
Soymilk (All flavors), enhanced|45.0|2.94|1.99|3.45|50.0|141
Soymilk, original and vanilla, light, with added calcium, vitamins A and D|30.0|2.38|0.77|3.51|48.0|117
Soymilk, chocolate and other flavors, light, with added calcium, vitamins A and D|47.0|2.1|0.64|8.24|46.0|144
Soymilk, original and vanilla, light, unsweetened, with added calcium, vitamins A and D|34.0|2.62|0.85|3.85|63.0|117
Soymilk (All flavors), lowfat, with added calcium, vitamins A and D|43.0|1.65|0.62|7.2|37.0|64.0
SILK Chocolate, soymilk|58.0|2.06|1.44|9.47|41.0|144
SILK Light Plain, soymilk|29.0|2.47|0.82|3.29|49.0|123
SILK Light Vanilla, soymilk|33.0|2.47|0.82|4.12|39.0|123
SILK Light Chocolate, soymilk|49.0|2.06|0.62|9.05|41.0|144
SILK Very Vanilla, soymilk|53.0|2.47|1.65|7.82|58.0|123
SILK Nog, soymilk|74.0|2.46|1.64|12.3|61.0|123
SILK Chai, soymilk|53.0|2.47|1.44|7.82|41.0|123
SILK Mocha, soymilk|58.0|2.06|1.44|9.05|41.0|123
SILK Raspberry soy yogurt|88.0|2.35|1.18|17.6|15.0|0
SILK Peach soy yogurt|94.0|2.35|1.18|18.8|15.0|0
SILK Black Cherry soy yogurt|88.0|2.35|1.18|17.1|12.0|0
SILK Blueberry soy yogurt|88.0|2.35|1.18|17.1|15.0|0
SILK Hazelnut Creamer|133|0.0|6.67|20.0|67.0|0
Vitasoy USA Organic Nasoya, Soft Tofu|70.0|8.76|3.5|0.74|4.0|0
Vitasoy USA Nasoya, Lite Silken Tofu|43.0|8.21|1.1|0.0|79.0|0
